"Date","Price","Open","High","Low","Vol.","Change %"
"10/28/2020","58.20","58.20","58.20","58.20","0.01K","0.09%"
"10/27/2020","58.15","58.15","58.15","58.15","0.00K","0.26%"
"10/26/2020","58.00","58.05","58.05","58.00","0.01K","0.00%"
"10/23/2020","58.00","58.00","58.00","58.00","0.01K","0.00%"
"10/22/2020","58.00","58.00","58.00","58.00","0.00K","0.43%"
"10/21/2020","57.75","57.70","57.70","57.70","0.00K","-0.09%"
"10/20/2020","57.80","57.50","57.85","57.50","0.01K","0.87%"
"10/19/2020","57.30","57.00","57.40","57.00","0.01K","1.78%"
"10/16/2020","56.30","56.25","56.25","56.25","0.11K","1.08%"
"10/15/2020","55.70","55.40","55.80","55.40","0.04K","0.54%"
"10/14/2020","55.40","55.70","55.70","55.50","0.01K","1.28%"
"10/13/2020","54.70","55.00","55.00","54.35","0.02K","-3.78%"
"10/12/2020","56.85","56.85","56.85","56.85","0.04K","-0.96%"
"10/09/2020","57.40","57.40","57.40","57.40","0.02K","-1.03%"
"10/08/2020","58.00","58.00","58.00","57.90","0.03K","0.00%"
"10/07/2020","58.00","57.95","57.95","57.95","0.00K","-0.17%"
"10/06/2020","58.10","58.10","58.10","58.10","0.01K","0.00%"
"10/05/2020","58.10","58.10","58.10","58.10","0.02K","0.96%"
"10/02/2020","57.55","58.25","58.25","57.60","0.21K","-1.79%"
"10/01/2020","58.60","58.60","58.60","58.60","0.12K","0.00%"
"09/30/2020","58.60","58.50","58.50","58.25","0.17K","-0.09%"
"09/29/2020","58.65","58.65","58.65","58.65","0.03K","-0.59%"
"09/28/2020","59.00","58.75","58.75","58.70","0.07K","11.74%"
"09/25/2020","52.80","52.80","52.80","52.80","0.00K","0.00%"
"09/24/2020","52.80","52.80","52.80","52.80","0.00K","0.09%"
"09/23/2020","52.75","52.75","52.75","52.75","0.05K","0.09%"
"09/22/2020","52.70","52.70","52.75","52.60","0.08K","0.48%"
"09/21/2020","52.45","52.30","52.65","52.30","0.01K","0.77%"
"09/18/2020","52.05","52.10","52.20","52.10","0.01K","0.29%"
"09/17/2020","51.90","51.95","52.10","51.95","0.02K","0.78%"
"09/16/2020","51.50","51.25","51.50","51.25","0.01K","0.98%"
"09/15/2020","51.00","50.75","51.00","50.70","0.01K","0.49%"
"09/14/2020","50.75","50.75","50.75","50.75","0.01K","0.00%"
"09/11/2020","50.75","50.50","51.00","50.40","0.01K","2.01%"
"09/10/2020","49.75","50.00","50.50","50.00","0.01K","1.95%"
"09/09/2020","48.80","48.85","48.85","48.85","0.01K","0.10%"
"09/08/2020","48.75","48.40","48.75","48.40","0.01K","0.52%"
"09/07/2020","48.50","48.50","48.50","48.50","0.00K","-1.02%"
"09/04/2020","49.00","49.40","49.40","49.00","0.01K","-1.41%"
"09/03/2020","49.70","50.25","50.25","49.70","0.01K","-1.78%"
"09/02/2020","50.60","51.00","51.00","50.60","0.03K","-1.56%"
"09/01/2020","51.40","51.50","51.50","51.30","0.01K","-1.06%"
"08/31/2020","51.95","51.50","51.50","51.50","0.01K","4.42%"
"08/28/2020","49.75","49.90","49.90","49.90","0.01K","-0.10%"
"08/27/2020","49.80","49.80","49.80","49.80","0.04K","0.20%"
"08/26/2020","49.70","49.70","49.70","49.70","0.01K","-0.10%"
"08/25/2020","49.75","49.75","49.75","49.75","0.03K","0.10%"
"08/24/2020","49.70","49.70","49.70","49.70","0.01K","-0.20%"
"08/21/2020","49.80","49.80","49.80","49.80","0.02K","-0.60%"
"08/20/2020","50.10","50.10","50.10","50.10","0.03K","-0.30%"
"08/19/2020","50.25","50.25","50.25","50.25","0.03K","-0.40%"
"08/18/2020","50.45","50.45","50.45","50.45","0.01K","0.00%"
"08/17/2020","50.45","50.40","50.40","50.40","0.00K","0.10%"
"08/14/2020","50.40","50.25","50.25","50.25","0.01K","1.00%"
"08/13/2020","49.90","49.85","49.90","49.85","0.00K","0.81%"
"08/12/2020","49.50","49.85","49.85","49.85","0.01K","-0.80%"
"08/11/2020","49.90","49.50","49.50","49.50","0.01K","-1.19%"
"08/10/2020","50.50","50.50","50.50","50.50","0.01K","-1.37%"
"08/07/2020","51.20","51.20","51.20","51.20","0.05K","1.99%"
"08/06/2020","50.20","50.20","50.20","50.20","0.02K","-2.71%"
"08/05/2020","51.60","52.40","52.40","52.00","0.06K","-1.62%"
"08/04/2020","52.45","52.45","52.45","52.45","0.02K","-0.29%"
"08/03/2020","52.60","52.60","52.60","52.60","0.02K","1.25%"
"07/31/2020","51.95","51.95","51.95","51.95","0.00K","0.10%"
"07/30/2020","51.90","51.90","51.90","51.90","0.00K","0.19%"
"07/29/2020","51.80","51.80","51.80","51.80","0.01K","0.00%"
"07/28/2020","51.80","51.80","51.80","51.80","0.03K","-0.86%"
"07/27/2020","52.25","52.25","52.25","52.25","0.01K","0.48%"
"07/24/2020","52.00","52.10","52.10","52.00","0.00K","0.10%"
"07/23/2020","51.95","51.95","51.95","51.95","0.02K","-0.29%"
"07/22/2020","52.10","52.10","52.10","52.10","0.01K","0.10%"
"07/21/2020","52.05","52.30","52.30","52.30","0.01K","0.10%"
"07/20/2020","52.00","52.00","52.00","52.00","0.01K","-0.38%"
"07/17/2020","52.20","52.20","52.25","52.15","0.01K","-0.29%"
"07/16/2020","52.35","52.25","52.25","52.10","0.01K","-0.48%"
"07/15/2020","52.60","52.65","52.65","52.60","0.02K","0.19%"
"07/14/2020","52.50","52.70","52.70","52.70","0.05K","0.57%"
"07/13/2020","52.20","52.25","52.25","52.25","0.05K","-0.38%"
"07/10/2020","52.40","52.40","52.40","52.35","0.02K","0.00%"
"07/09/2020","52.40","52.55","52.55","52.55","0.03K","-0.29%"
"07/08/2020","52.55","52.50","52.50","52.50","0.04K","-0.85%"
"07/07/2020","53.00","53.25","53.25","53.00","0.03K","0.66%"
"07/06/2020","52.65","52.65","52.65","52.60","0.01K","0.38%"
"07/03/2020","52.45","52.50","52.50","52.40","0.03K","-0.29%"
"07/02/2020","52.60","53.00","53.00","52.50","0.06K","1.94%"
"07/01/2020","51.60","51.60","51.60","51.40","0.09K","-1.05%"
"06/30/2020","52.15","52.50","52.50","51.80","0.14K","-1.04%"
"06/29/2020","52.70","52.70","52.70","52.70","0.04K","-1.50%"
"06/26/2020","53.50","53.50","53.50","53.50","0.01K","0.47%"
"06/25/2020","53.25","53.25","53.25","53.25","0.02K","0.76%"
"06/24/2020","52.85","52.85","52.85","52.85","0.01K","-0.28%"
"06/23/2020","53.00","53.00","53.00","53.00","0.02K","-0.19%"
"06/22/2020","53.10","53.10","53.10","53.10","0.01K","0.00%"
"06/19/2020","53.10","53.10","53.10","53.10","0.01K","0.28%"
"06/18/2020","52.95","52.95","52.95","52.95","0.03K","-0.75%"
"06/17/2020","53.35","53.35","53.35","53.35","0.04K","0.00%"
"06/16/2020","53.35","53.35","53.35","53.35","0.01K","-0.09%"
"06/15/2020","53.40","53.40","53.40","53.40","0.00K","0.75%"
"06/12/2020","53.00","53.00","53.00","53.00","0.07K","0.19%"
"06/11/2020","52.90","52.90","52.90","52.90","0.03K","-0.28%"
"06/10/2020","53.05","53.30","53.30","53.00","0.02K","-1.21%"
"06/09/2020","53.70","54.40","54.40","54.00","0.01K","-2.10%"
"06/08/2020","54.85","55.00","55.00","54.90","0.02K","-1.35%"
"06/05/2020","55.60","55.60","55.60","55.60","0.01K","0.72%"
"06/04/2020","55.20","55.50","55.50","55.10","0.09K","-1.08%"
"06/03/2020","55.80","56.00","56.00","55.50","0.05K","0.45%"
"06/02/2020","55.55","55.50","55.50","55.50","0.02K","-0.18%"
"06/01/2020","55.65","55.65","55.65","55.65","0.03K","7.02%"
"05/29/2020","52.00","52.00","52.00","52.00","0.01K","-0.48%"
"05/28/2020","52.25","52.25","52.25","52.25","0.01K","-0.48%"
"05/27/2020","52.50","52.50","52.50","52.50","0.00K","0.19%"
"05/26/2020","52.40","52.40","52.40","52.40","0.01K","0.87%"
"05/25/2020","51.95","51.95","51.95","51.95","","0.00%"
"05/22/2020","51.95","51.95","51.95","51.95","0.01K","0.10%"
"05/21/2020","51.90","51.90","51.90","51.90","0.02K","-0.29%"
"05/20/2020","52.05","52.00","52.00","52.00","0.03K","0.48%"
"05/19/2020","51.80","51.80","51.80","51.80","0.01K","0.78%"
"05/18/2020","51.40","51.40","51.40","51.40","0.01K","0.88%"
"05/15/2020","50.95","51.90","51.90","51.50","0.02K","-1.55%"
"05/14/2020","51.75","52.40","52.40","51.75","0.02K","-1.24%"
"05/13/2020","52.40","52.40","52.40","52.40","0.03K","0.77%"
"05/12/2020","52.00","52.00","52.00","52.00","0.01K","0.58%"
"05/11/2020","51.70","51.70","51.70","51.70","0.01K","1.08%"
"05/08/2020","51.15","51.15","51.15","51.15","","0.00%"
"05/07/2020","51.15","51.30","51.40","51.20","0.01K","-0.10%"
"05/06/2020","51.20","51.00","51.60","50.95","0.06K","1.39%"
"05/05/2020","50.50","50.50","50.50","50.50","0.08K","-0.20%"
"05/04/2020","50.60","50.50","50.50","50.50","0.02K","-1.27%"
"05/01/2020","51.25","51.50","51.50","51.25","0.01K","-2.10%"
"04/30/2020","52.35","52.00","52.00","51.95","0.13K","2.15%"
"04/29/2020","51.25","51.25","51.40","51.00","0.08K","0.00%"
"04/28/2020","51.25","50.50","51.15","50.50","0.09K","1.49%"
"04/27/2020","50.50","50.90","50.90","50.50","0.05K","-17.35%"
"04/24/2020","61.10","61.10","61.10","61.10","0.01K","0.25%"
"04/23/2020","60.95","60.95","60.95","60.95","0.00K","-0.33%"
"04/22/2020","61.15","61.00","61.00","61.00","0.00K","-0.16%"
"04/21/2020","61.25","61.25","61.25","61.25","0.00K","-0.41%"
"04/20/2020","61.50","61.50","61.50","61.50","0.04K","-0.81%"
"04/17/2020","62.00","61.50","61.50","61.50","0.05K","0.16%"
"04/16/2020","61.90","61.90","61.90","61.90","0.03K","-0.56%"
"04/15/2020","62.25","62.40","62.40","62.40","0.00K","-0.80%"
"04/14/2020","62.75","62.75","62.75","62.75","0.01K","-1.34%"
"04/13/2020","63.60","63.60","63.60","63.60","","0.00%"
"04/09/2020","63.60","63.60","63.60","63.60","0.04K","1.52%"
"04/08/2020","62.65","62.65","62.65","62.65","0.07K","-1.80%"
"04/07/2020","63.80","64.50","64.50","64.50","0.02K","-0.55%"
"04/06/2020","64.15","64.15","64.15","64.15","0.01K","-2.88%"
"04/03/2020","66.05","65.60","65.60","65.60","0.07K","-0.23%"
"04/02/2020","66.20","67.00","67.00","65.45","0.12K","-0.75%"
"04/01/2020","66.70","67.25","67.30","67.25","0.10K","-1.69%"
"03/31/2020","67.85","68.60","68.60","67.50","0.27K","-1.67%"
"03/30/2020","69.00","69.00","69.15","69.00","0.07K","3.53%"
"03/27/2020","66.65","66.65","66.65","66.65","0.02K","0.23%"
"03/26/2020","66.50","66.50","66.50","66.50","0.03K","0.23%"
"03/25/2020","66.35","66.20","66.40","66.20","0.01K","-0.23%"
"03/24/2020","66.50","66.50","66.50","66.50","0.00K","0.68%"
"03/23/2020","66.05","66.10","66.10","66.05","0.01K","-0.38%"
"03/20/2020","66.30","66.20","66.25","66.20","0.01K","0.23%"
"03/19/2020","66.15","66.20","66.35","66.10","0.01K","0.08%"
"03/18/2020","66.10","66.05","66.10","66.05","0.03K","0.08%"
"03/17/2020","66.05","66.00","66.00","66.00","0.04K","0.76%"
"03/16/2020","65.55","66.10","66.10","66.00","0.03K","-0.38%"
"03/13/2020","65.80","66.00","66.00","65.90","0.07K","0.61%"
"03/12/2020","65.40","65.10","65.10","65.05","0.03K","-0.38%"
"03/11/2020","65.65","65.35","65.35","65.35","0.02K","0.54%"
"03/10/2020","65.30","65.30","65.35","65.25","0.04K","0.23%"
"03/09/2020","65.15","64.70","65.00","64.60","0.02K","-1.14%"
"03/06/2020","65.90","65.75","66.00","65.75","0.03K","-0.75%"
"03/05/2020","66.40","66.20","66.60","66.20","0.09K","0.99%"
"03/04/2020","65.75","66.00","66.00","65.30","0.18K","-0.68%"
"03/03/2020","66.20","66.05","66.05","66.05","0.08K","-0.23%"
"03/02/2020","66.35","66.25","66.35","66.25","0.02K","-1.56%"
"02/28/2020","67.40","67.40","67.40","67.40","0.01K","-0.74%"
"02/27/2020","67.90","67.90","67.90","67.90","0.02K","0.22%"
"02/26/2020","67.75","67.75","67.75","67.75","0.01K","-0.22%"
"02/25/2020","67.90","67.90","67.90","67.90","0.00K","-0.15%"
"02/24/2020","68.00","68.00","68.00","68.00","0.01K","0.15%"
"02/21/2020","67.90","67.90","67.90","67.90","0.00K","-1.02%"
"02/20/2020","68.60","68.60","68.60","68.60","0.01K","0.59%"
"02/19/2020","68.20","68.30","68.30","68.30","0.01K","-0.29%"
"02/18/2020","68.40","68.60","68.60","68.40","0.03K","-1.01%"
"02/17/2020","69.10","69.10","69.10","69.10","0.01K","-0.50%"
"02/14/2020","69.45","69.45","69.45","69.45","0.00K","0.51%"
"02/13/2020","69.10","69.10","69.10","69.10","0.03K","0.29%"
"02/12/2020","68.90","68.90","68.90","68.90","0.02K","-0.07%"
"02/11/2020","68.95","68.95","68.95","68.95","0.01K","1.25%"
"02/10/2020","68.10","68.10","68.10","68.10","0.02K","-0.58%"
"02/07/2020","68.50","69.50","69.50","68.50","0.07K","-1.72%"
"02/06/2020","69.70","69.35","69.75","69.35","0.20K","0.58%"
"02/05/2020","69.30","69.00","69.50","69.00","0.10K","1.09%"
"02/04/2020","68.55","68.55","68.55","68.55","0.08K","3.39%"
"02/03/2020","66.30","66.30","66.30","66.30","0.01K","-3.21%"
"01/31/2020","68.50","68.50","68.50","68.50","0.01K","-0.22%"
"01/30/2020","68.65","68.65","68.65","68.65","0.01K","0.07%"
"01/29/2020","68.60","68.60","68.60","68.60","0.03K","0.37%"
"01/28/2020","68.35","68.35","68.35","68.35","","-1.09%"
"01/27/2020","69.10","69.10","69.10","69.10","0.01K","0.00%"
"01/24/2020","69.10","69.10","69.10","69.10","0.01K","0.00%"
"01/23/2020","69.10","69.10","69.10","69.10","0.00K","1.77%"
"01/22/2020","67.90","67.90","67.90","67.90","0.00K","-1.67%"
"01/21/2020","69.05","69.05","69.05","69.05","0.01K","-1.22%"
"01/20/2020","69.90","69.90","69.90","69.90","0.01K","-0.14%"
"01/17/2020","70.00","70.00","70.00","70.00","","-0.64%"
"01/16/2020","70.45","70.45","70.45","70.45","0.01K","-0.07%"
"01/15/2020","70.50","70.50","70.50","70.50","0.00K","-0.42%"
"01/14/2020","70.80","70.80","70.80","70.80","0.03K","-2.01%"
"01/13/2020","72.25","72.35","72.35","72.35","0.08K","1.90%"
"01/10/2020","70.90","69.85","71.15","69.85","0.07K","2.83%"
"01/09/2020","68.95","68.95","68.95","68.95","0.25K","2.76%"
"01/08/2020","67.10","67.50","67.50","67.50","0.07K","-0.07%"
"01/07/2020","67.15","67.20","67.20","67.20","0.05K","-0.15%"
"01/06/2020","67.25","67.30","67.30","67.30","0.04K","-0.37%"
"01/03/2020","67.50","67.25","67.50","67.25","0.12K","-0.59%"
"01/02/2020","67.90","67.50","67.50","67.50","0.04K","0.30%"
